Census,Election_Date,Month,Year,Ward,Polling_Place,Registered_Voters,11_AM_Turnout_Total,11_AM_Absentees_Processed,11_AM_Provisionals,11_AM_Turnout_Percentage,11_AM_Turnout_Projection,4_PM_Turnout_Total,4_PM_Absentees_Processed,4_PM_Provisionals,4_PM_Turnout_Percentage,4_PM_Turnout_Projection,8_PM_Turnout,8_PM_Provisionals,Final_Turnout_Percentage,OBJECTID
2010,2/17/19,February,2019,23,Fire Station #11,778,45,,0,0.06,0.23,83,,0,0.11,0.21,102,0,0.13,4161
2010,2/17/19,February,2019,24,Oakwood Village Prairie Ridge,928,89,,0,0.1,0.38,165,,0,0.18,0.36,190,0,0.2,4162
2010,2/17/19,February,2019,142,Oakwood Village Prairie Ridge,0,0,,0,0,0,0,,0,0,0,0,0,0,4163
2010,2/17/19,February,2019,25,Sandburg Elementary,2067,107,,0,0.05,0.21,216,,0,0.1,0.21,352,0,0.17,4164
2010,2/17/19,February,2019,26,Eastside Lutheran,1138,60,,0,0.05,0.21,133,,0,0.12,0.23,216,0,0.19,4165
2010,2/17/19,February,2019,126,Eastside Lutheran,49,0,,0,0,0,0,,0,0,0,0,0,0,4166
2010,2/17/19,February,2019,27,Madison College,16,0,,0,0,0,1,,0,0.06,0.13,3,0,0.19,4167
2010,2/17/19,February,2019,28,Madison College,1292,70,,0,0.05,0.22,206,,0,0.16,0.32,355,0,0.27,4168
2010,2/17/19,February,2019,29,East High,2736,259,,0,0.09,0.38,475,,0,0.17,0.35,902,1,0.33,4169
2010,2/17/19,February,2019,30,Sherman,1056,63,,0,0.06,0.24,126,,0,0.12,0.24,226,0,0.21,4170
2010,2/17/19,February,2019,31,Lakeview Library,1203,66,,0,0.05,0.22,225,,0,0.19,0.37,352,0,0.29,4171
2010,2/17/19,February,2019,32,Goodwill Madison Northside,769,58,,0,0.08,0.3,128,,0,0.17,0.33,215,0,0.28,4172
2010,2/17/19,February,2019,33,Warner Park,990,54,,0,0.05,0.22,105,,0,0.11,0.21,155,0,0.16,4173
2010,2/17/19,February,2019,34,Warner Park,877,61,,0,0.07,0.28,145,,0,0.17,0.33,226,0,0.26,4174
2010,2/17/19,February,2019,35,Mendota,1208,62,,0,0.05,0.21,133,,0,0.11,0.22,215,0,0.18,4175
2010,2/17/19,February,2019,36,Mendota,1263,136,,0,0.11,0.43,248,,0,0.2,0.39,361,0,0.29,4176
2010,2/17/19,February,2019,37,Lindbergh,1550,100,,0,0.06,0.26,233,,0,0.15,0.3,356,0,0.23,4177
2010,2/17/19,February,2019,38,Blackhawk School,2704,269,,0,0.1,0.4,566,,0,0.21,0.42,778,0,0.29,4178
2010,2/17/19,February,2019,112,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4179
2010,2/17/19,February,2019,118,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4180
2010,2/17/19,February,2019,135,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4181
2010,2/17/19,February,2019,39,Hawthorne,1666,117,,0,0.07,0.28,291,,0,0.17,0.35,501,0,0.3,4182
2010,2/17/19,February,2019,40,Olbrich,2528,293,,0,0.12,0.46,627,,0,0.25,0.5,1048,0,0.41,4183
2010,2/17/19,February,2019,41,O'Keeffe,2803,290,,0,0.1,0.41,599,,0,0.21,0.43,1033,2,0.37,4184
2010,2/17/19,February,2019,42,Wil-Mar,3131,221,,0,0.07,0.28,442,,1,0.14,0.28,837,2,0.27,4185
2010,2/17/19,February,2019,43,Madison Municipal Building,470,18,,0,0.04,0.15,49,,0,0.1,0.21,98,1,0.21,4186
2010,2/17/19,February,2019,52,Madison Municipal Building,821,41,,0,0.05,0.2,115,,0,0.14,0.28,173,0,0.21,4187
2010,2/17/19,February,2019,44,Tenney Park,1947,153,,0,0.08,0.31,329,,0,0.17,0.34,573,2,0.29,4188
2010,2/17/19,February,2019,45,Lapham,3767,209,,0,0.06,0.22,416,,2,0.11,0.22,793,0,0.21,4189
2010,2/17/19,February,2019,46,Gates of Heaven,2704,95,,0,0.04,0.14,197,,0,0.07,0.15,413,1,0.15,4190
2010,2/17/19,February,2019,47,Lowell Center,2380,26,,0,0.01,0.04,63,,0,0.03,0.05,137,0,0.06,4191
2010,2/17/19,February,2019,48,Lowell Center,1240,8,,0,0.01,0.03,30,,0,0.02,0.05,55,0,0.04,4192
2010,2/17/19,February,2019,49,Hub Madison,3850,24,,0,0.01,0.02,65,,0,0.02,0.03,123,0,0.03,4193
2010,2/17/19,February,2019,50,Doyle Administration,3049,23,,0,0.01,0.03,70,,0,0.02,0.05,167,0,0.05,4194
2010,2/17/19,February,2019,51,Central Library,1743,74,,0,0.04,0.17,214,,0,0.12,0.25,308,0,0.18,4195
2010,2/17/19,February,2019,53,Capitol Lakes Retirement,3705,240,,0,0.06,0.26,452,,0,0.12,0.24,658,0,0.18,4196
2010,2/17/19,February,2019,54,Smith Hall,750,4,,0,0.01,0.02,12,,0,0.02,0.03,22,0,0.03,4197
2010,2/17/19,February,2019,55,Porchlight,3369,24,,0,0.01,0.03,61,,1,0.02,0.04,101,1,0.03,4198
2010,2/17/19,February,2019,56,Gordon Dining,2119,7,,0,0,0.01,19,,0,0.01,0.02,33,0,0.02,4199
2010,2/17/19,February,2019,57,UW Memorial Library,1559,7,,0,0,0.02,27,,0,0.02,0.03,45,0,0.03,4200
2010,2/17/19,February,2019,58,UW Memorial Union,918,8,,0,0.01,0.03,22,,0,0.02,0.05,39,0,0.04,4201
2010,2/17/19,February,2019,59,Holt Center,1204,6,,0,0,0.02,26,,0,0.02,0.04,62,1,0.05,4202
2010,2/17/19,February,2019,60,Eagle Heights,714,24,,0,0.03,0.13,48,,0,0.07,0.13,96,0,0.13,4203
2010,2/17/19,February,2019,61,First Congregational,2592,136,,0,0.05,0.21,245,,0,0.09,0.19,378,0,0.15,4204
2010,2/17/19,February,2019,62,Blessed Sacrament,946,129,,0,0.14,0.55,236,,0,0.25,0.5,417,0,0.44,4205
2010,2/17/19,February,2019,63,West High,2140,93,,0,0.04,0.17,258,,0,0.12,0.24,448,1,0.21,4206
2010,2/17/19,February,2019,64,Hoyt,1562,147,,0,0.09,0.38,248,,0,0.16,0.32,450,0,0.29,4207
2010,2/17/19,February,2019,82,Hoyt,1434,154,,0,0.11,0.43,303,,0,0.21,0.42,519,0,0.36,4208
2010,2/17/19,February,2019,65,Wingra School,2796,386,,1,0.14,0.55,682,,1,0.24,0.49,1139,1,0.41,4209
2010,2/17/19,February,2019,66,St James,2865,119,,0,0.04,0.17,356,,0,0.12,0.25,605,0,0.21,4210
2010,2/17/19,February,2019,67,Brittingham,1293,60,,0,0.05,0.19,123,,0,0.1,0.19,184,0,0.14,4211
2010,2/17/19,February,2019,68,Trinity UMC,1297,91,,0,0.07,0.28,181,,0,0.14,0.28,333,0,0.26,4212
2010,2/17/19,February,2019,69,Bjarne Romnes,1991,122,,0,0.06,0.25,342,,0,0.17,0.34,643,0,0.32,4213
2010,2/17/19,February,2019,70,Bridge-Lake Point-Waunona,1325,70,,0,0.05,0.21,157,,0,0.12,0.24,244,0,0.18,4214
2010,2/17/19,February,2019,113,Bridge-Lake Point-Waunona,0,0,,0,0,0,0,,0,0,0,0,0,0,4215
2010,2/17/19,February,2019,71,Badger Rock,1687,61,,0,0.04,0.14,128,,0,0.08,0.15,244,0,0.14,4216
2010,2/17/19,February,2019,139,Badger Rock,0,0,,0,0,0,0,,0,0,0,0,0,0,4217
2010,2/17/19,February,2019,72,Catholic Multicultural Center,697,39,,0,0.06,0.22,81,,0,0.12,0.23,133,0,0.19,4218
2010,2/17/19,February,2019,73,Village on Park,832,19,,0,0.02,0.09,49,,0,0.06,0.12,96,0,0.12,4219
2010,2/17/19,February,2019,74,Leopold,570,11,,0,0.02,0.08,32,,0,0.06,0.11,61,0,0.11,4220
2010,2/17/19,February,2019,75,Leopold,1287,85,,0,0.07,0.26,159,,0,0.12,0.25,282,1,0.22,4221
2010,2/17/19,February,2019,76,Revival Ridge,914,35,,0,0.04,0.15,76,,0,0.08,0.17,125,0,0.14,4222
2010,2/17/19,February,2019,77,Toki,1859,96,,0,0.05,0.21,346,,0,0.19,0.37,563,0,0.3,4223
2010,2/17/19,February,2019,78,Thoreau,2514,283,,0,0.11,0.45,563,,1,0.22,0.45,895,1,0.36,4224
2010,2/17/19,February,2019,79,Sequoya Library,2873,391,,0,0.14,0.54,720,,0,0.25,0.5,1128,0,0.39,4225
2010,2/17/19,February,2019,80,Midvale,186,30,,0,0.16,0.65,50,,0,0.27,0.54,72,0,0.39,4226
2010,2/17/19,February,2019,81,Midvale,1776,197,,0,0.11,0.44,411,,0,0.23,0.46,655,0,0.37,4227
2010,2/17/19,February,2019,83,Covenant Presbyterian,1610,130,,0,0.08,0.32,397,,0,0.25,0.49,605,0,0.38,4228
2010,2/17/19,February,2019,84,Mt. Olive,1993,193,,0,0.1,0.39,303,,0,0.15,0.3,411,0,0.21,4229
2010,2/17/19,February,2019,85,Wellspring,1762,202,,0,0.11,0.46,407,,0,0.23,0.46,617,0,0.35,4230
2010,2/17/19,February,2019,86,Spring Harbor,2201,173,,0,0.08,0.31,370,,0,0.17,0.34,535,0,0.24,4231
2010,2/17/19,February,2019,87,John Muir,2206,238,,0,0.11,0.43,481,,0,0.22,0.44,681,0,0.31,4232
2010,2/17/19,February,2019,88,Alicia Ashman,2060,192,,0,0.09,0.37,422,,0,0.2,0.41,621,0,0.3,4233
2010,2/17/19,February,2019,89,Oakwood Village University Woods,2183,229,,0,0.1,0.42,545,,0,0.25,0.5,714,0,0.33,4234
2010,2/17/19,February,2019,90,Madison Ice Arena,744,52,,0,0.07,0.28,115,,0,0.15,0.31,161,0,0.22,4235
2010,2/17/19,February,2019,104,Madison Ice Arena,1902,55,,0,0.03,0.12,107,,0,0.06,0.11,217,0,0.11,4236
2010,2/17/19,February,2019,117,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,4237
2010,2/17/19,February,2019,141,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,4238
2010,2/17/19,February,2019,91,Falk,1490,118,,0,0.08,0.32,260,,0,0.17,0.35,457,0,0.31,4239
2010,2/17/19,February,2019,92,Meadowridge,1341,83,,0,0.06,0.25,186,,0,0.14,0.28,272,0,0.2,4240
2010,2/17/19,February,2019,95,Meadowridge,1790,137,,0,0.08,0.31,293,,0,0.16,0.33,235,1,0.13,4241
2010,2/17/19,February,2019,93,Good Shepherd,337,12,,0,0.04,0.14,25,,0,0.07,0.15,49,0,0.15,4242
2010,2/17/19,February,2019,94,Good Shepherd,831,70,,0,0.08,0.34,169,,0,0.2,0.41,237,0,0.29,4243
2010,2/17/19,February,2019,96,Heritage,1548,82,,0,0.05,0.21,163,,0,0.11,0.21,267,0,0.17,4244
2010,2/17/19,February,2019,99,Heritage,906,40,,0,0.04,0.18,60,,0,0.07,0.13,114,0,0.13,4245
2010,2/17/19,February,2019,97,St Mary's,2405,106,,0,0.04,0.18,212,,0,0.09,0.18,370,0,0.15,4246
2010,2/17/19,February,2019,98,Chavez,2866,99,,0,0.03,0.14,250,,0,0.09,0.17,449,0,0.16,4247
2010,2/17/19,February,2019,100,Meriter - McKee,1958,105,,0,0.05,0.21,177,,0,0.09,0.18,325,0,0.17,4248
2010,2/17/19,February,2019,101,Elver Park,596,34,,0,0.06,0.23,66,,0,0.11,0.22,105,0,0.18,4249
2010,2/17/19,February,2019,102,Elver Park,1265,55,,0,0.04,0.17,125,,0,0.1,0.2,180,0,0.14,4250
2010,2/17/19,February,2019,119,Elver Park,0,0,,0,0,0,0,,0,0,0,0,0,0,4251
2010,2/17/19,February,2019,121,Elver Park,9,0,,0,0,0,2,,0,0,0,4,0,0,4252
2010,2/17/19,February,2019,103,West Police,528,6,,0,0.01,0.05,29,,0,0.05,0.11,52,0,0.1,4253
2010,2/17/19,February,2019,114,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,4254
2010,2/17/19,February,2019,115,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,4255
2010,2/17/19,February,2019,116,West Police,0,0,,0,0,0,0,,0,0,0,0,0,0,4256
2010,2/17/19,February,2019,105,Coventry Village,2232,88,,0,0.04,0.16,190,,0,0.09,0.17,302,0,0.14,4257
2010,2/17/19,February,2019,107,Coventry Village,2072,119,,0,0.06,0.23,305,,0,0.15,0.29,369,0,0.18,4258
2010,2/17/19,February,2019,127,Coventry Village,0,0,,0,0,0,0,,0,0,0,0,0,0,4259
2010,2/17/19,February,2019,106,Blackhawk Church,2767,64,,0,0.02,0.09,179,,0,0.06,0.13,303,0,0.11,4260
2010,2/17/19,February,2019,125,Blackhawk Church,19,0,,0,0,0,0,,0,0,0,0,0,0,4261
2010,2/17/19,February,2019,137,Blackhawk Church,0,0,,0,0,0,0,,0,0,0,0,0,0,4262
2010,2/17/19,February,2019,140,Blackhawk Church,0,0,,0,0,0,0,,0,0,0,0,0,0,4263
2010,2/17/19,February,2019,108,Lussier,1786,101,,0,0.06,0.23,211,,0,0.12,0.24,335,0,0.19,4264
2010,2/17/19,February,2019,109,High Point Church,1953,162,,0,0.08,0.33,287,,0,0.15,0.29,461,0,0.24,4265
2010,2/17/19,February,2019,110,Attic Angel Assoc,1596,181,,0,0.11,0.45,277,,0,0.17,0.35,368,0,0.23,4266
2010,2/17/19,February,2019,120,Attic Angel Assoc,0,0,,0,0,0,0,,0,0,0,0,0,0,4267
2010,2/17/19,February,2019,111,The Jefferson,2417,70,,0,0.03,0.12,159,,0,0.07,0.13,247,0,0.1,4268
2010,2/17/19,February,2019,122,The Jefferson,43,0,,0,0,0,1,,0,0,0,2,0,0.05,4269
2010,2/17/19,February,2019,124,The Jefferson,58,3,,0,0,0,5,,0,0,0,6,0,0,4270
2010,2/17/19,February,2019,138,The Jefferson,0,0,,0,0,0,0,,0,0,0,0,0,0,4271
2010,2/17/19,February,2019,143,The Jefferson,0,0,,0,0,0,0,,0,0,0,0,0,0,4272
2010,4/17/19,April,2019,1,Fire Station #14,1813,173,,0,0.1,0.38,361,,1,0.2,0.4,618,1,0.34,4273
2010,4/17/19,April,2019,2,Glendale,1103,167,,0,0.15,0.61,321,,0,0.29,0.58,534,0,0.48,4274
2010,4/17/19,April,2019,123,Glendale,0,0,,0,0,0,0,,0,0,0,0,0,0,4275
2010,4/17/19,April,2019,3,City Church,858,128,,0,0.15,0.6,267,,0,0.31,0.62,437,0,0.51,4276
2010,4/17/19,April,2019,4,City Church,632,122,,0,0.19,0.77,235,,0,0.37,0.74,347,0,0.55,4277
2010,4/17/19,April,2019,5,Elvehjem,1012,157,,0,0.16,0.62,321,,0,0.32,0.63,543,1,0.54,4278
2010,4/17/19,April,2019,6,Elvehjem,1884,271,,0,0.14,0.58,574,,0,0.3,0.61,958,0,0.51,4279
2010,4/17/19,April,2019,7,Westminster,1165,187,,0,0.16,0.64,355,,0,0.3,0.61,591,0,0.51,4280
2010,4/17/19,April,2019,8,Door Creek Church,1973,220,,0,0.11,0.45,474,,0,0.24,0.48,820,0,0.42,4281
2010,4/17/19,April,2019,129,Door Creek Church,5,0,,0,0,0,0,,0,0,0,0,0,0,4282
2010,4/17/19,April,2019,131,Door Creek Church,4,1,,0,0.25,1,2,,0,0.5,1,3,0,0.75,4283
2010,4/17/19,April,2019,134,Door Creek Church,26,3,,0,0.12,0.46,7,,0,0.27,0.54,11,0,0.42,4284
2010,4/17/19,April,2019,9,Oak Park Place,2794,274,,0,0.1,0.39,686,,2,0.25,0.49,1151,2,0.41,4285
2010,4/17/19,April,2019,128,Oak Park Place,3,0,,0,0,0,0,,0,0,0,0,0,0,4286
2010,4/17/19,April,2019,130,Oak Park Place,0,0,,0,0,0,0,,0,0,0,0,0,0,4287
2010,4/17/19,April,2019,132,Oak Park Place,3,2,,0,0.67,2.67,2,,0,0.67,1.33,2,0,0.67,4288
2010,4/17/19,April,2019,133,Oak Park Place,2,0,,0,0,0,0,,0,0,0,0,0,0,4289
2010,4/17/19,April,2019,10,Kennedy,1580,315,,0,0.2,0.8,554,,0,0.35,0.7,882,0,0.56,4290
2010,4/17/19,April,2019,11,American Family,866,85,,0,0.1,0.39,164,,0,0.19,0.38,263,0,0.3,4291
2010,4/17/19,April,2019,17,American Family,808,104,,0,0.13,0.51,184,,0,0.23,0.46,291,0,0.36,4292
2010,4/17/19,April,2019,12,New Beginnings,1902,285,,0,0.15,0.6,535,,0,0.28,0.56,889,0,0.47,4293
2010,4/17/19,April,2019,13,LaFollette,575,101,,0,0.18,0.7,166,,0,0.29,0.58,282,0,0.49,4294
2010,4/17/19,April,2019,14,LaFollette,500,112,,0,0.22,0.9,197,,0,0.39,0.79,328,0,0.66,4295
2010,4/17/19,April,2019,15,LaFollette,1115,208,,0,0.19,0.75,390,,0,0.35,0.7,647,0,0.58,4296
2010,4/17/19,April,2019,16,Whitehorse,2533,457,,0,0.18,0.72,828,,0,0.33,0.65,1427,1,0.56,4297
2010,4/17/19,April,2019,18,Hy-Vee,942,87,,0,0.09,0.37,155,,0,0.16,0.33,285,0,0.3,4298
2010,4/17/19,April,2019,21,Hy-Vee,988,71,,0,0.07,0.29,198,,0,0.2,0.4,352,0,0.36,4299
2010,4/17/19,April,2019,19,E. Madison Community Cntr,811,89,,0,0.11,0.44,187,,0,0.23,0.46,310,0,0.38,4300
2010,4/17/19,April,2019,20,E. Madison Community Cntr,204,41,,0,0.2,0.8,61,,0,0.3,0.6,92,0,0.45,4301
2010,4/17/19,April,2019,22,Streets East,1526,172,,0,0.11,0.45,314,,0,0.21,0.41,558,0,0.37,4302
2010,4/17/19,April,2019,136,Streets East,3,0,,0,0,0,1,,0,0,0,2,0,0,4303
2010,4/17/19,April,2019,23,Fire Station #11,777,100,,0,0.13,0.51,133,,0,0.17,0.34,272,0,0.35,4304
2010,4/17/19,April,2019,24,Oakwood Village Prairie Ridge,929,170,,1,0.18,0.73,307,,1,0.33,0.66,430,1,0.46,4305
2010,4/17/19,April,2019,142,Oakwood Village Prairie Ridge,3,1,,0,0,0,1,,0,0,0,1,0,0,4306
2010,4/17/19,April,2019,25,Sandburg Elementary,2058,181,,0,0.09,0.35,464,,0,0.23,0.45,807,0,0.39,4307
2010,4/17/19,April,2019,26,Eastside Lutheran,1137,159,,0,0.14,0.56,311,,0,0.27,0.55,503,0,0.44,4308
2010,4/17/19,April,2019,126,Eastside Lutheran,49,3,,0,0,0,7,,0,0,0,12,0,0,4309
2010,4/17/19,April,2019,27,Madison College,16,0,,0,0,0,3,,0,0.19,0.38,4,0,0.25,4310
2010,4/17/19,April,2019,28,Madison College,1294,175,,0,0.14,0.54,388,,0,0.3,0.6,649,0,0.5,4311
2010,4/17/19,April,2019,29,East High,2736,365,,0,0.13,0.53,869,,1,0.32,0.64,1577,1,0.58,4312
2010,4/17/19,April,2019,30,Sherman,1056,84,,0,0.08,0.32,243,,0,0.23,0.46,454,1,0.43,4313
2010,4/17/19,April,2019,31,Lakeview Library,1204,235,,0,0.2,0.78,422,,0,0.35,0.7,641,0,0.53,4314
2010,4/17/19,April,2019,32,Goodwill Madison Northside,770,113,,0,0.15,0.59,228,,0,0.3,0.59,354,0,0.46,4315
2010,4/17/19,April,2019,33,Warner Park,988,119,,0,0.12,0.48,203,,0,0.21,0.41,309,0,0.31,4316
2010,4/17/19,April,2019,34,Warner Park,877,137,,0,0.16,0.62,307,,0,0.35,0.7,454,0,0.52,4317
2010,4/17/19,April,2019,35,Mendota,1209,141,,0,0.12,0.47,292,,0,0.24,0.48,480,0,0.4,4318
2010,4/17/19,April,2019,36,Mendota,1263,291,,0,0.23,0.92,487,,0,0.39,0.77,681,0,0.54,4319
2010,4/17/19,April,2019,37,Lindbergh,1552,244,,0,0.16,0.63,491,,0,0.32,0.63,789,0,0.51,4320
2010,4/17/19,April,2019,38,Blackhawk School,2704,409,,1,0.15,0.61,1052,,2,0.39,0.78,1551,2,0.57,4321
2010,4/17/19,April,2019,112,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4322
2010,4/17/19,April,2019,118,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4323
2010,4/17/19,April,2019,135,Blackhawk School,0,0,,0,0,0,0,,0,0,0,0,0,0,4324
2010,4/17/19,April,2019,39,Hawthorne,1666,255,,0,0.15,0.61,569,,0,0.34,0.68,908,0,0.55,4325
2010,4/17/19,April,2019,40,Olbrich,2531,641,,0,0.25,1.01,1091,,0,0.43,0.86,1727,0,0.68,4326
2010,4/17/19,April,2019,41,O'Keeffe,2802,585,,0,0.21,0.84,1028,,0,0.37,0.73,1701,2,0.61,4327
2010,4/17/19,April,2019,42,Wil-Mar,3130,390,,1,0.12,0.5,848,,2,0.27,0.54,1541,2,0.49,4328
2010,4/17/19,April,2019,43,Madison Municipal Building,470,64,,0,0.14,0.54,108,,0,0.23,0.46,187,0,0.4,4329
2010,4/17/19,April,2019,52,Madison Municipal Building,822,119,,0,0.14,0.58,213,,0,0.26,0.52,388,0,0.47,4330
2010,4/17/19,April,2019,44,Tenney Park,1948,336,,0,0.17,0.69,613,,0,0.31,0.63,1007,0,0.52,4331
2010,4/17/19,April,2019,45,Lapham,3764,471,,0,0.13,0.5,890,,1,0.24,0.47,1634,4,0.43,4332
2010,4/17/19,April,2019,46,Gates of Heaven,2706,248,,1,0.09,0.37,510,,2,0.19,0.38,990,4,0.37,4333
2010,4/17/19,April,2019,47,Lowell Center,2379,101,,0,0.04,0.17,213,,0,0.09,0.18,408,1,0.17,4334
2010,4/17/19,April,2019,48,Lowell Center,1239,32,,0,0.03,0.1,119,,0,0.1,0.19,189,0,0.15,4335
2010,4/17/19,April,2019,49,Hub Madison,3850,96,,0,0.02,0.1,318,,1,0.08,0.17,636,1,0.17,4336
2010,4/17/19,April,2019,50,Doyle Administration,3050,142,,0,0.05,0.19,318,,0,0.1,0.21,639,1,0.21,4337
2010,4/17/19,April,2019,51,Central Library,1741,225,,0,0.13,0.52,426,,0,0.24,0.49,682,0,0.39,4338
2010,4/17/19,April,2019,53,Capitol Lakes Retirement,3699,525,,0,0.14,0.57,877,,0,0.24,0.47,1458,2,0.39,4339
2010,4/17/19,April,2019,54,Smith Hall,751,13,,0,0.02,0.07,66,,0,0.09,0.18,134,0,0.18,4340
2010,4/17/19,April,2019,55,Porchlight,3370,108,,0,0.03,0.13,347,,0,0.1,0.21,625,1,0.19,4341
2010,4/17/19,April,2019,56,Gordon Dining,2119,31,,0,0.01,0.06,180,,0,0.08,0.17,361,0,0.17,4342
2010,4/17/19,April,2019,57,UW Memorial Library,1559,27,,1,0.02,0.07,123,,3,0.08,0.16,234,9,0.15,4343
2010,4/17/19,April,2019,58,UW Memorial Union,917,28,,0,0.03,0.12,132,,0,0.14,0.29,273,1,0.3,4344
2010,4/17/19,April,2019,59,Holt Center,1205,44,,0,0.04,0.15,157,,0,0.13,0.26,345,1,0.29,4345
2010,4/17/19,April,2019,60,Eagle Heights,716,78,,0,0.11,0.44,115,,0,0.16,0.32,223,0,0.31,4346
2010,4/17/19,April,2019,61,First Congregational,2592,209,,0,0.08,0,513,,0,0.2,0.4,796,0,0.31,4347
2010,4/17/19,April,2019,62,Blessed Sacrament,943,252,,0,0.27,1.07,431,,0,0.46,0.91,666,0,0.71,4348
2010,4/17/19,April,2019,63,West High,2139,230,,0,0.11,0.43,525,,0,0.25,0.49,909,0,0.42,4349
2010,4/17/19,April,2019,64,Hoyt,1560,264,,0,0.17,0.68,504,,0,0.32,0.65,889,0,0.57,4350
2010,4/17/19,April,2019,82,Hoyt,1435,345,,0,0.24,0.96,584,,0,0.41,0.81,941,0,0.66,4351
2010,4/17/19,April,2019,65,Wingra School,2795,663,,0,0.24,0.95,1207,,0,0.43,0.86,1746,1,0.62,4352
2010,4/17/19,April,2019,66,St James,2864,383,,1,0.13,0.53,724,,1,0.25,0.51,1148,4,0.4,4353
2010,4/17/19,April,2019,67,Brittingham,1293,146,,0,0.11,0.45,272,,0,0.21,0.42,442,0,0.34,4354
2010,4/17/19,April,2019,68,Trinity UMC,1297,208,,0,0.16,0.64,367,,0,0.28,0.57,659,0,0.51,4355
2010,4/17/19,April,2019,69,Bjarne Romnes,1990,323,,0,0.16,0.65,668,,0,0.34,0.67,1097,0,0.55,4356
2010,4/17/19,April,2019,70,Bridge-Lake Point-Waunona,1325,156,,0,0.12,0.47,357,,0,0.27,0.54,587,2,0.44,4357
2010,4/17/19,April,2019,113,Bridge-Lake Point-Waunona,0,0,,0,0,0,0,,0,0,0,0,0,0,4358
2010,4/17/19,April,2019,71,Badger Rock,1686,183,,0,0.11,0.43,359,,0,0.21,0.43,595,0,0.35,4359
2010,4/17/19,April,2019,139,Badger Rock,0,0,,0,0,0,0,,0,0,0,0,0,0,4360
2010,4/17/19,April,2019,72,Catholic Multicultural Center,697,99,,0,0.14,0.57,158,,1,0.23,0.45,263,1,0.38,4361
2010,4/17/19,April,2019,73,Village on Park,833,52,,0,0.06,0.25,130,,0,0.16,0.31,245,0,0.29,4362
2010,4/17/19,April,2019,74,Leopold,570,40,,0,0.07,0.28,87,,0,0.15,0.31,169,0,0.3,4363
2010,4/17/19,April,2019,75,Leopold,1288,159,,0,0.12,0.49,295,,0,0.23,0.46,548,0,0.43,4364
2010,4/17/19,April,2019,76,Revival Ridge,914,79,,0,0.09,0.35,175,,0,0.19,0.38,287,1,0.31,4365
2010,4/17/19,April,2019,77,Toki,1859,330,,0,0.18,0.71,685,,0,0.37,0.74,1081,0,0.58,4366
2010,4/17/19,April,2019,78,Thoreau,2515,493,,1,0.2,0.78,1007,,1,0.4,0.8,1543,2,0.61,4367
2010,4/17/19,April,2019,79,Sequoya Library,2872,763,,1,0.27,1.06,1261,,1,0.44,0.88,1875,1,0.65,4368
2010,4/17/19,April,2019,80,Midvale,186,55,,0,0.3,1.18,87,,0,0.47,0.94,128,0,0.69,4369
2010,4/17/19,April,2019,81,Midvale,1776,449,,0,0.25,1.01,705,,0,0.4,0.79,1167,0,0.66,4370
2010,4/17/19,April,2019,83,Covenant Presbyterian,1610,312,,0,0.19,0.78,708,,0,0.44,0.88,1072,0,0.67,4371
2010,4/17/19,April,2019,84,Mt. Olive,1992,267,,0,0.13,0.54,600,,0,0.3,0.6,847,0,0.43,4372
2010,4/17/19,April,2019,85,Wellspring,1762,393,,0,0.22,0.89,779,,0,0.44,0.88,1198,0,0.68,4373
2010,4/17/19,April,2019,86,Spring Harbor,2203,418,,0,0.19,0.76,786,,0,0.36,0.71,1156,0,0.52,4374
2010,4/17/19,April,2019,87,John Muir,2203,512,,0,0.23,0.93,924,,1,0.42,0.84,1327,1,0.6,4375
2010,4/17/19,April,2019,88,Alicia Ashman,2061,427,,0,0.21,0.83,892,,0,0.43,0.87,1170,0,0.57,4376
2010,4/17/19,April,2019,89,Oakwood Village University Woods,2184,390,,0,0.18,0.71,860,,0,0.39,0.79,1215,1,0.56,4377
2010,4/17/19,April,2019,90,Madison Ice Arena,744,100,,0,0.13,0.54,188,,0,0.25,0.51,304,0,0.41,4378
2010,4/17/19,April,2019,104,Madison Ice Arena,1902,155,,0,0.08,0.33,320,,0,0.17,0.34,617,0,0.32,4379
2010,4/17/19,April,2019,117,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,4380
2010,4/17/19,April,2019,141,Madison Ice Arena,0,0,,0,0,0,0,,0,0,0,0,0,0,4381
2010,4/17/19,April,2019,91,Falk,1492,259,,0,0.17,0.69,546,,0,0.37,0.73,815,1,0.55,4382
2010,4/17/19,April,2019,92,Meadowridge,1343,161,,0,0.12,0.48,326,,0,0.24,0.49,549,0,0.41,4383
2010,4/17/19,April,2019,95,Meadowridge,1791,235,,0,0.13,0.52,504,,0,0.28,0.56,890,0,0.5,4384
